@RELATION svmclasbluemetaldisc
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {classical_w,blues_w,metal_w,disco_w}

@DATA
0.076293,0.023675,3.120965,0.133899,0.136652,0.842985,0.004346,0.134583,-23.610101,1.394938,0.926754,0.366352,0.461839,0.085930,-0.020835,-0.031379,-0.128070,-0.062553,-0.132684,-0.096365,-0.032686,0.026988,0.001689,0.027379,0.009624,0.016932,0.004643,0.042910,0.001239,0.003248,0.043680,0.038863,0.001901,0.026553,0.021020,0.012330,0.138123,0.014185,0.020678,0.246995,0.001963,0.046139,0.619037,0.336934,0.300352,0.268880,0.236092,0.204692,0.194538,0.166198,0.193628,0.201589,0.167138,0.167318,0.156698,0.029848,0.001793,0.018505,0.007802,0.013794,0.003681,0.043886,0.001050,0.002203,0.032676,0.024251,0.001587,0.009690,171.428571,0.127789,metal_w
0.085505,0.014375,3.128288,0.137616,0.134019,0.859185,0.004804,0.156022,-24.359676,0.970430,-0.162929,-0.085503,0.064216,0.130557,-0.081404,0.183222,0.187962,-0.029197,-0.105863,0.018848,0.002932,0.020396,0.006265,0.025461,0.011408,0.010824,0.005222,0.032470,0.002413,0.005322,0.014581,0.021514,0.007157,0.017581,0.029753,0.007559,0.190040,0.027416,0.022863,0.306552,0.002083,0.055901,1.261682,0.529306,0.511722,0.338664,0.428528,0.312521,0.331572,0.320666,0.291799,0.276327,0.260303,0.274988,0.213007,0.023591,0.006746,0.020854,0.012210,0.007933,0.004782,0.030399,0.002514,0.006063,0.012974,0.014451,0.009798,0.008326,300.000000,0.126386,metal_w
0.072972,0.023584,3.142928,0.128551,0.139631,0.722780,0.004263,0.123240,-23.277120,1.204022,0.101935,0.532067,0.389138,-0.082160,0.213816,0.260021,-0.043611,0.094614,0.034058,0.150485,0.035506,0.011143,0.004428,0.079355,0.006442,0.016342,0.010607,0.058018,0.002854,0.003434,0.010339,0.031788,0.002785,0.029475,0.024513,0.020882,0.205816,0.018610,0.021445,0.297690,0.003695,0.061682,0.514545,0.326977,0.284960,0.228193,0.239664,0.215586,0.183456,0.187364,0.179353,0.181849,0.171326,0.185345,0.169514,0.009811,0.005350,0.054373,0.005323,0.013531,0.010645,0.056398,0.003980,0.002577,0.007978,0.020844,0.003047,0.017862,150.000000,0.191837,metal_w
0.074397,0.031216,3.023504,0.134057,0.144150,0.750397,0.005883,0.118351,-23.798642,1.311464,0.776208,0.272418,0.228391,0.117784,0.086887,0.175157,0.019664,0.147424,-0.065254,-0.009170,0.019036,0.008574,0.003861,0.058524,0.009467,0.016440,0.004584,0.064372,0.001415,0.004162,0.017990,0.054303,0.002731,0.031877,0.028685,0.023340,0.307329,0.019752,0.025899,0.362220,0.004295,0.068499,1.429581,0.449916,0.447016,0.292855,0.244812,0.246653,0.222277,0.196842,0.189709,0.203545,0.199016,0.190185,0.146319,0.012069,0.004456,0.049426,0.011108,0.013179,0.004474,0.063692,0.001613,0.004478,0.014941,0.035461,0.002961,0.016327,171.428571,0.181102,metal_w
0.037650,0.031456,3.061726,0.103884,0.148486,0.383489,0.006104,0.059226,-24.548276,2.145218,1.123742,0.465411,0.309596,0.246764,0.144127,0.113795,0.047560,0.124622,0.022153,0.044714,-0.062991,0.009623,0.002750,0.072085,0.004893,0.038703,0.004423,0.086128,0.000558,0.002590,0.009542,0.061242,0.001632,0.039803,0.013676,0.015730,0.167307,0.020595,0.028086,0.159805,0.004557,0.027805,0.664415,0.309241,0.289502,0.242171,0.231610,0.226805,0.184120,0.211024,0.200295,0.179152,0.188235,0.164069,0.160552,0.011151,0.003828,0.050988,0.005919,0.022104,0.004103,0.060452,0.000515,0.001903,0.007571,0.040150,0.002007,0.013638,300.000000,0.105747,metal_w
0.070433,0.016905,3.129918,0.123206,0.132891,0.777267,0.003993,0.118796,-24.162072,1.041980,0.707542,0.351895,0.206159,0.178949,-0.012122,0.171240,0.038735,0.190761,-0.112239,-0.047920,0.004671,0.008476,0.002855,0.063714,0.008910,0.017685,0.010203,0.045188,0.001417,0.002496,0.011532,0.049864,0.003746,0.028755,0.024827,0.018879,0.210380,0.018144,0.025067,0.297663,0.003126,0.050702,1.319490,0.504830,0.245896,0.256859,0.245619,0.232465,0.200464,0.196292,0.188451,0.230931,0.188270,0.184124,0.157099,0.007118,0.002706,0.053726,0.009913,0.015527,0.009480,0.039524,0.001441,0.002108,0.009825,0.040808,0.003387,0.014294,150.000000,0.099119,metal_w
0.053725,0.041094,3.085158,0.121139,0.156473,0.408693,0.006592,0.078343,-24.061834,2.355027,0.059311,0.457929,0.011648,0.166430,-0.063309,0.032849,-0.008773,-0.144587,0.015941,0.070494,-0.078522,0.030008,0.001774,0.031830,0.011541,0.015579,0.017429,0.049087,0.001182,0.002526,0.028890,0.055819,0.003953,0.031651,0.034818,0.035020,0.211768,0.034021,0.022917,0.364073,0.005759,0.061692,1.547791,0.693075,0.461997,0.373865,0.251376,0.266062,0.297512,0.288894,0.207607,0.189622,0.203132,0.187604,0.181283,0.027641,0.002218,0.028309,0.009707,0.010167,0.019269,0.054222,0.001630,0.003030,0.022449,0.043290,0.003918,0.014604,120.000000,0.102450,disco_w
0.095060,0.057244,3.194236,0.154299,0.150843,0.879273,0.004856,0.162296,-22.447307,0.894658,0.443349,0.740733,0.105025,0.211080,0.061818,-0.030758,0.185143,0.073180,0.066586,0.017833,0.083639,0.010194,0.002921,0.035529,0.005273,0.015279,0.004743,0.049433,0.004157,0.006236,0.011345,0.030462,0.004354,0.022119,0.033987,0.034777,0.129524,0.028507,0.017955,0.379398,0.002740,0.073750,0.836162,0.478681,0.348202,0.350197,0.268200,0.290179,0.239855,0.262023,0.234751,0.229000,0.229672,0.237538,0.210600,0.009199,0.003376,0.031667,0.005415,0.011111,0.006962,0.030172,0.005410,0.007903,0.010700,0.023253,0.006278,0.009662,120.000000,0.141491,disco_w
0.086089,0.038764,3.172942,0.172293,0.176196,0.679972,0.005012,0.128052,-23.365857,1.819705,0.447693,0.251868,0.071347,0.215866,0.203797,-0.005034,0.150283,0.000842,-0.052543,0.077912,0.069951,0.008228,0.003752,0.070218,0.014863,0.013963,0.008060,0.032804,0.001868,0.004029,0.012199,0.077725,0.001412,0.036328,0.042769,0.028278,0.126875,0.029843,0.014636,0.339982,0.002942,0.110154,0.891328,0.447236,0.446163,0.319812,0.280582,0.310372,0.259406,0.234923,0.224742,0.216268,0.238834,0.199683,0.220185,0.009264,0.004520,0.052653,0.015858,0.014587,0.008232,0.039590,0.002556,0.004872,0.010926,0.059832,0.001291,0.013634,109.090909,0.105809,disco_w
0.081350,0.070116,3.160915,0.147754,0.149904,0.817148,0.005583,0.138156,-22.853232,1.315276,0.965475,0.560826,0.232934,0.338117,0.204239,0.164452,0.020767,-0.013506,0.014625,-0.024496,0.036055,0.010935,0.002945,0.036357,0.005191,0.040747,0.002681,0.108085,0.001896,0.002476,0.009744,0.025508,0.000876,0.034860,0.038399,0.031681,0.117423,0.031170,0.019478,0.381669,0.003389,0.083100,0.980232,0.672992,0.392986,0.266505,0.269530,0.250932,0.234901,0.232293,0.195493,0.203755,0.210195,0.251142,0.179493,0.012625,0.003148,0.030395,0.004059,0.024367,0.002455,0.059249,0.002619,0.002608,0.009241,0.015072,0.000768,0.014195,240.000000,0.114723,disco_w
0.094661,0.014179,3.089140,0.165991,0.168316,0.765875,0.005947,0.154540,-25.092025,1.598102,-0.118674,0.314531,0.060022,0.021166,0.073177,0.054068,-0.163785,-0.061987,-0.133398,-0.105905,0.099300,0.014531,0.004850,0.064284,0.020139,0.023681,0.013647,0.035243,0.004995,0.003999,0.009931,0.019766,0.005236,0.029712,0.045529,0.018744,0.295981,0.036514,0.019309,0.437174,0.004596,0.113753,1.182495,0.469365,0.516427,0.327416,0.356190,0.304589,0.308478,0.213952,0.246500,0.251878,0.222660,0.258219,0.258737,0.018885,0.005901,0.054336,0.026253,0.024082,0.019246,0.042652,0.006861,0.004355,0.009040,0.026154,0.009359,0.015398,120.000000,0.280876,disco_w
0.072338,0.082723,3.160191,0.133558,0.150127,0.698136,0.004765,0.115547,-21.756714,1.282200,0.370946,0.314875,0.467991,0.169645,0.163788,0.022484,0.140482,0.039983,0.092738,0.027385,-0.011396,0.007662,0.002403,0.041114,0.006068,0.021747,0.004381,0.078515,0.001787,0.006082,0.012900,0.032612,0.006649,0.028773,0.026614,0.042029,0.120386,0.022764,0.019652,0.303104,0.002479,0.050676,0.932197,0.459216,0.394857,0.318560,0.260302,0.261311,0.231194,0.234289,0.230803,0.198170,0.219274,0.182187,0.205616,0.006603,0.002760,0.027205,0.005961,0.016999,0.005447,0.052513,0.002158,0.006317,0.009990,0.030938,0.005487,0.012760,109.090909,0.115686,disco_w
0.083910,0.066434,3.149710,0.138006,0.139177,0.858827,0.004260,0.143279,-21.949809,0.956389,0.344713,0.307761,0.255170,0.055816,0.001989,-0.119247,-0.004896,-0.010716,0.113043,0.117838,0.104722,0.018061,0.003048,0.042992,0.006004,0.019745,0.008724,0.038499,0.004530,0.007447,0.008403,0.023147,0.005930,0.021721,0.022932,0.037526,0.162576,0.018120,0.020976,0.276149,0.002134,0.044675,0.884020,0.530484,0.561942,0.403648,0.319497,0.326188,0.283870,0.282936,0.245935,0.253126,0.227307,0.245396,0.212838,0.017841,0.003589,0.032335,0.006586,0.020916,0.010468,0.029032,0.006326,0.008487,0.007786,0.025518,0.005471,0.010284,120.000000,0.184049,disco_w
0.075115,0.024067,3.091719,0.150704,0.153141,0.820796,0.004820,0.151537,-24.073546,1.336223,0.548453,0.365331,0.035977,0.055074,0.060108,0.061338,0.092324,0.110970,0.235671,0.127110,0.117013,0.005318,0.005387,0.057112,0.011106,0.021107,0.013347,0.074691,0.002616,0.006865,0.009611,0.022247,0.002508,0.031669,0.033000,0.026263,0.254495,0.031228,0.019753,0.379653,0.003883,0.080584,0.861666,0.377669,0.584846,0.330579,0.330538,0.260648,0.224842,0.214283,0.230815,0.228751,0.209055,0.196839,0.210775,0.005127,0.005501,0.031065,0.012622,0.013792,0.018041,0.083077,0.003323,0.007581,0.009699,0.025261,0.004181,0.018782,133.333333,0.196819,disco_w
0.085553,0.059147,3.144532,0.139655,0.142885,0.875789,0.006088,0.130550,-22.734212,0.669950,0.454810,0.347911,0.057576,0.120714,-0.007231,0.089549,0.158617,0.095430,0.062744,0.047603,-0.051419,0.010272,0.005269,0.048447,0.003605,0.010481,0.004542,0.050133,0.002599,0.006649,0.013921,0.016471,0.004191,0.022579,0.032204,0.049389,0.202108,0.023609,0.021312,0.350382,0.003735,0.055424,0.953723,0.513182,0.457904,0.394468,0.326496,0.300199,0.344287,0.269783,0.256317,0.239110,0.267322,0.231482,0.195553,0.009470,0.006746,0.040359,0.003164,0.010142,0.005507,0.065237,0.004060,0.008368,0.010087,0.020334,0.004264,0.018832,120.000000,0.245361,disco_w
0.081115,0.082156,3.172182,0.144097,0.149081,0.760402,0.005071,0.124062,-22.091590,0.847789,0.453171,0.540456,0.205763,0.238285,0.076259,0.019240,0.085692,0.095648,0.012041,0.091672,0.003716,0.005729,0.006011,0.050441,0.004762,0.024476,0.007054,0.054196,0.001911,0.005789,0.008850,0.035886,0.006817,0.027815,0.031335,0.041271,0.123912,0.023951,0.020170,0.322721,0.003663,0.058589,0.919101,0.544876,0.478493,0.335511,0.326513,0.297550,0.258201,0.296977,0.266000,0.255921,0.248965,0.233243,0.228616,0.005973,0.009014,0.044185,0.005791,0.023061,0.010244,0.054145,0.002704,0.006785,0.010075,0.033721,0.009891,0.015614,200.000000,0.115546,disco_w
0.069982,0.039205,3.145275,0.151524,0.164095,0.565249,0.005775,0.104338,-23.181014,1.647734,0.297166,0.680681,0.553303,0.216908,0.052018,0.183119,0.193157,-0.184623,-0.133528,0.123674,-0.043493,0.022262,0.004850,0.083990,0.011206,0.038164,0.005336,0.031003,0.003390,0.004133,0.010497,0.019852,0.002339,0.030544,0.037774,0.016288,0.164088,0.029802,0.020998,0.335254,0.003680,0.086005,1.007839,0.494435,0.400276,0.402965,0.408216,0.271284,0.283277,0.246311,0.268626,0.257346,0.275938,0.265297,0.227091,0.021304,0.007198,0.052761,0.016604,0.029251,0.008947,0.030258,0.006422,0.007011,0.011102,0.015676,0.002779,0.012134,200.000000,0.124506,disco_w
0.070738,0.068546,3.138873,0.137845,0.150335,0.633015,0.006290,0.107290,-22.759198,0.808221,0.252980,0.417539,0.020722,0.191984,-0.042616,-0.005587,0.092046,0.001930,-0.039803,0.002479,0.074570,0.009998,0.003301,0.050596,0.003993,0.017572,0.006015,0.119132,0.002913,0.003926,0.006363,0.020666,0.003835,0.039187,0.033652,0.044332,0.183333,0.026577,0.020344,0.350705,0.003994,0.069218,1.216938,0.569279,0.499772,0.445425,0.413022,0.339257,0.303971,0.271869,0.291995,0.237274,0.266680,0.265558,0.217516,0.012326,0.004944,0.044868,0.005445,0.016564,0.009114,0.088986,0.004409,0.006335,0.007915,0.020671,0.005724,0.023091,109.090909,0.133758,disco_w
0.090670,0.038360,3.082658,0.166795,0.163806,0.833395,0.004410,0.147196,-23.441829,2.040511,0.598817,0.074047,0.274094,0.167708,0.014137,-0.156280,-0.161811,-0.029544,0.049946,-0.029325,-0.092973,0.027239,0.002183,0.044570,0.007535,0.016278,0.008091,0.037816,0.005474,0.008541,0.023949,0.042672,0.002207,0.026180,0.034856,0.026169,0.247236,0.028499,0.016374,0.401060,0.002679,0.097603,1.007365,0.465552,0.385265,0.330080,0.220265,0.261201,0.268300,0.224885,0.214052,0.231409,0.213321,0.207678,0.180221,0.026389,0.002407,0.033826,0.007017,0.013195,0.007452,0.041642,0.007666,0.007057,0.019736,0.030306,0.002142,0.012581,171.428571,0.105882,disco_w
0.085138,0.072012,3.205778,0.148557,0.150960,0.825098,0.003743,0.139876,-21.770274,1.372179,0.304177,0.379250,0.380582,0.230834,0.175857,0.167614,0.119250,0.046639,0.049549,-0.036364,-0.141567,0.008944,0.002383,0.034732,0.008919,0.027979,0.002342,0.042777,0.002444,0.003627,0.012852,0.050847,0.002096,0.026151,0.027858,0.032264,0.086829,0.021558,0.015627,0.332808,0.001997,0.057755,0.675842,0.409515,0.311380,0.247652,0.207868,0.254144,0.218087,0.200976,0.209076,0.205271,0.199218,0.196586,0.188272,0.007928,0.002319,0.029515,0.007992,0.021121,0.001638,0.048472,0.002894,0.004092,0.012627,0.039301,0.002286,0.012608,100.000000,0.120163,disco_w
0.043168,0.065974,3.167214,0.115961,0.160155,0.251287,0.005635,0.051561,-22.385733,2.849953,-0.339572,0.303170,0.172144,-0.292536,-0.013819,-0.018059,0.005838,0.111450,-0.074976,-0.037057,0.031098,0.014626,0.008804,0.044477,0.025051,0.029499,0.015966,0.032489,0.002990,0.007749,0.015623,0.056841,0.004943,0.028526,0.018495,0.026671,0.089044,0.031551,0.026684,0.173109,0.003212,0.030865,0.596091,0.502501,0.370620,0.261469,0.256784,0.240990,0.230084,0.211600,0.192475,0.190636,0.201585,0.205257,0.167018,0.011895,0.010195,0.029953,0.018212,0.023248,0.014567,0.031917,0.002842,0.008215,0.010297,0.037099,0.004305,0.009197,120.000000,0.125828,disco_w
0.062129,0.063758,3.118494,0.128440,0.150711,0.572669,0.004998,0.094163,-22.159262,1.496557,0.382417,0.173403,0.296977,0.357298,0.058027,0.045858,-0.049225,0.047117,0.116136,0.043140,-0.053220,0.009267,0.004581,0.035603,0.007183,0.018068,0.007663,0.096359,0.004326,0.006425,0.013839,0.047783,0.002036,0.033990,0.024460,0.031713,0.188232,0.024714,0.022241,0.287121,0.002470,0.050119,0.905347,0.479290,0.378393,0.311789,0.256088,0.286791,0.244536,0.232172,0.213517,0.259441,0.252663,0.246716,0.211115,0.010397,0.005878,0.026792,0.006677,0.014222,0.008454,0.060701,0.005836,0.008216,0.011962,0.031794,0.002083,0.013353,120.000000,0.119705,disco_w
0.070116,0.016140,3.021694,0.134040,0.155754,0.533550,0.005660,0.107495,-24.276794,1.947942,0.053162,0.055076,-0.179903,-0.093591,-0.110286,-0.108218,-0.057469,-0.061078,0.008330,0.137643,-0.028977,0.015575,0.004343,0.023803,0.015465,0.025528,0.014309,0.041507,0.002763,0.007410,0.013733,0.032323,0.009000,0.019872,0.040306,0.021487,0.240611,0.039719,0.024683,0.380234,0.003224,0.091234,1.243419,0.525259,0.416148,0.411794,0.347177,0.328725,0.310956,0.259086,0.234849,0.222739,0.205284,0.187804,0.213214,0.014315,0.006044,0.022442,0.013480,0.021047,0.013234,0.033407,0.003725,0.006573,0.012216,0.032359,0.009233,0.009801,120.000000,0.189899,disco_w
0.078120,0.021358,3.046079,0.150558,0.163086,0.600446,0.006165,0.123076,-24.107616,1.606646,-0.201424,0.473301,-0.073752,0.075431,0.220157,0.004691,0.182116,0.116028,0.101691,0.024553,0.019386,0.012641,0.003637,0.028283,0.011766,0.024752,0.010238,0.068558,0.005531,0.004120,0.011336,0.024260,0.007485,0.026426,0.032708,0.014837,0.269127,0.029412,0.018363,0.348321,0.003585,0.087615,1.522208,0.598962,0.562072,0.447147,0.474636,0.371636,0.344113,0.324021,0.325199,0.345701,0.332575,0.265326,0.267413,0.013834,0.004816,0.024861,0.019208,0.023977,0.015463,0.056528,0.009364,0.004909,0.011645,0.023016,0.008438,0.013587,120.000000,0.131579,disco_w
0.053937,0.029329,3.175758,0.116556,0.139206,0.528808,0.006709,0.096927,-23.225667,1.966627,0.252031,0.170658,0.023677,0.115288,-0.045213,0.102728,-0.092034,-0.292317,-0.052601,-0.017684,-0.032091,0.014138,0.005577,0.039623,0.034382,0.022408,0.011129,0.031977,0.001463,0.003704,0.027715,0.030324,0.004820,0.025156,0.021983,0.014192,0.159134,0.024694,0.023012,0.327856,0.003577,0.056375,0.729136,0.528042,0.433208,0.313116,0.354052,0.330225,0.250986,0.262632,0.238498,0.250238,0.270775,0.247495,0.226537,0.015961,0.006275,0.032419,0.030381,0.019058,0.014151,0.026038,0.001823,0.003784,0.024988,0.024238,0.008373,0.008873,150.000000,0.129344,disco_w
0.066668,0.020949,3.065897,0.150635,0.170578,0.444050,0.007145,0.086083,-24.541940,2.067271,0.067745,0.364631,0.139616,0.148789,0.031990,0.047389,-0.028682,-0.158206,-0.087400,0.090203,0.033221,0.016624,0.003936,0.029163,0.015101,0.037940,0.005716,0.100562,0.001396,0.003554,0.009874,0.018239,0.004926,0.035067,0.026504,0.017934,0.194556,0.029167,0.021168,0.275839,0.004909,0.077186,1.060395,0.412539,0.348162,0.284462,0.241763,0.257060,0.221149,0.246351,0.212760,0.228573,0.208759,0.213477,0.210336,0.018121,0.006151,0.025007,0.020511,0.026784,0.005763,0.070025,0.001979,0.003587,0.009394,0.012811,0.006763,0.018984,200.000000,0.112871,disco_w
0.094161,0.036655,3.124259,0.174247,0.166866,0.876312,0.005302,0.155242,-24.071705,1.798851,0.829352,0.171766,0.230415,0.119489,0.084848,-0.078527,0.029448,0.189565,0.127928,0.073911,-0.056004,0.008913,0.002657,0.042079,0.008400,0.027577,0.010759,0.032075,0.002296,0.006779,0.022162,0.051960,0.003376,0.025717,0.051708,0.046624,0.177545,0.037551,0.017491,0.474156,0.004063,0.112691,1.194712,0.459696,0.456453,0.339468,0.321301,0.287266,0.273942,0.272532,0.278193,0.231547,0.208370,0.212650,0.211846,0.009573,0.003533,0.033956,0.010727,0.026551,0.014130,0.032392,0.004676,0.008915,0.021302,0.041956,0.005449,0.011438,120.000000,0.225263,disco_w
0.080927,0.032409,3.133380,0.155350,0.161642,0.784244,0.005241,0.140036,-23.412535,1.385494,0.141293,0.020006,-0.127910,-0.138914,-0.280427,-0.144964,0.096604,0.071006,0.183443,0.043133,0.018684,0.009804,0.005539,0.038008,0.005971,0.015606,0.006409,0.106656,0.002485,0.012825,0.009646,0.024816,0.006418,0.036904,0.044105,0.017098,0.223112,0.033958,0.017846,0.501737,0.004640,0.100063,1.321505,0.732858,0.640233,0.482830,0.296649,0.302752,0.275786,0.320960,0.252578,0.240300,0.240837,0.243693,0.185405,0.010682,0.006572,0.037772,0.005573,0.012675,0.008363,0.092893,0.003756,0.017518,0.009125,0.028234,0.008483,0.023729,109.090909,0.092760,disco_w
0.061730,0.024307,3.132057,0.127215,0.151682,0.455028,0.005927,0.089676,-23.704566,1.205691,-0.192453,0.500526,0.045253,-0.031834,-0.195330,0.066521,0.365490,0.213675,0.107858,0.060554,0.095411,0.006867,0.005541,0.033733,0.005820,0.013345,0.008537,0.030484,0.001551,0.007494,0.018813,0.057307,0.014412,0.024411,0.020880,0.027305,0.244512,0.024921,0.023403,0.210118,0.004630,0.048528,0.968413,0.446364,0.417000,0.307496,0.320952,0.295720,0.277257,0.243401,0.265554,0.221179,0.238270,0.238070,0.216543,0.005876,0.006562,0.028294,0.005859,0.012880,0.008774,0.025831,0.002177,0.006952,0.015081,0.049348,0.016940,0.011693,133.333333,0.170732,disco_w
0.050430,0.019296,3.065026,0.121671,0.153852,0.424011,0.007993,0.077193,-24.623950,1.805385,-0.134325,0.135323,-0.053950,0.098660,0.042424,-0.022174,-0.132602,-0.221221,-0.111796,0.029089,0.139467,0.006744,0.002844,0.030272,0.028126,0.049898,0.020174,0.032762,0.001134,0.003570,0.007939,0.031690,0.004737,0.027794,0.032660,0.023906,0.236499,0.033699,0.026095,0.370161,0.005087,0.066641,1.599855,0.739706,0.386661,0.408406,0.281092,0.405007,0.429336,0.270435,0.253267,0.281531,0.337968,0.243819,0.212846,0.007481,0.002926,0.030825,0.032982,0.043366,0.024422,0.035046,0.001371,0.004112,0.005797,0.038708,0.005332,0.014207,120.000000,0.241573,disco_w
0.066642,0.030130,3.145904,0.147543,0.165402,0.569464,0.007305,0.105998,-23.791921,1.744806,0.292521,0.298851,0.037040,0.141112,-0.097347,0.090628,0.162520,0.058158,0.110673,0.027015,0.024818,0.011876,0.004358,0.071632,0.006896,0.012360,0.008411,0.052468,0.001121,0.004485,0.008878,0.061724,0.005305,0.033850,0.044189,0.016539,0.135900,0.036344,0.020437,0.448309,0.005106,0.101955,1.156117,0.694339,0.643053,0.426435,0.292662,0.284933,0.294466,0.256390,0.279863,0.256001,0.257820,0.238373,0.222961,0.011533,0.006507,0.048649,0.008321,0.012090,0.009246,0.046121,0.001620,0.005223,0.009233,0.056973,0.007347,0.015743,240.000000,0.087640,disco_w
0.055224,0.018007,2.940708,0.152042,0.174401,0.508321,0.010579,0.094059,-26.776095,2.113551,0.843874,0.555328,0.140420,0.349378,0.243480,0.255259,0.139488,0.076153,-0.012845,-0.022096,-0.062542,0.009786,0.003661,0.094119,0.003792,0.023378,0.004635,0.095996,0.000651,0.001436,0.015390,0.046700,0.002744,0.046219,0.046550,0.019717,0.302265,0.052626,0.027600,0.492817,0.008049,0.114035,2.220454,1.074830,0.506640,0.431862,0.402134,0.299629,0.290307,0.243052,0.233975,0.216524,0.250522,0.223610,0.227497,0.012577,0.007970,0.069150,0.005591,0.022518,0.009465,0.075055,0.001050,0.002396,0.017939,0.041405,0.005039,0.019951,109.090909,0.138211,disco_w
0.110848,0.032926,3.145813,0.177960,0.166548,0.957158,0.003380,0.183448,-23.102857,1.224519,0.390160,0.577985,0.026865,0.138765,0.105328,0.143245,0.235323,0.133351,-0.117893,0.072007,-0.090746,0.016325,0.004402,0.037346,0.004287,0.016147,0.007319,0.050413,0.001566,0.003396,0.009522,0.042831,0.007268,0.023434,0.056442,0.028528,0.153197,0.037389,0.016583,0.417920,0.001735,0.110202,1.038787,0.481588,0.311121,0.254144,0.316647,0.303782,0.249909,0.216486,0.207751,0.211500,0.191961,0.199554,0.191596,0.015497,0.004947,0.028547,0.004630,0.015328,0.007911,0.039279,0.001417,0.002981,0.007426,0.036972,0.009110,0.010624,120.000000,0.154321,disco_w
0.079401,0.037384,3.062964,0.149764,0.159845,0.690569,0.005301,0.115596,-23.214211,1.503099,0.515598,0.614245,0.259301,0.225873,0.154741,0.037612,-0.017275,-0.004594,-0.078563,-0.033885,0.046013,0.015675,0.001661,0.042186,0.014369,0.031723,0.007943,0.042108,0.002552,0.002924,0.026941,0.026681,0.002085,0.024890,0.034301,0.039606,0.239526,0.029671,0.018879,0.335145,0.004587,0.075763,0.839189,0.413395,0.475396,0.296413,0.291347,0.225508,0.253282,0.199803,0.198535,0.195322,0.182469,0.188725,0.169967,0.012813,0.001575,0.031352,0.013083,0.026473,0.008285,0.042991,0.003571,0.002655,0.018947,0.017089,0.001910,0.009815,133.333333,0.208861,disco_w
